"","Dem_poll","Rep_poll","Undecided","sample_size","mean_days_to_election","start_days_to_election","end_days_to_election","state","year","state_year","pollster","state_year_id","pollster2","year_id","result_margin6","rmargin_year","rmargin_year_id","pollster_grp","pollster_id"
"561",47,47,6,1702,27,31,23,"florida",2016,"florida_2016","WashPost/SurveyMonkey",50,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"562",46,42,6,985,26.5,27,26,"florida",2016,"florida_2016","PPP(D)",50,"PublicPolicyPolling",4,"Close margin","Close margin 2016",4,"PublicPolicyPolling",22
"563",46,42,10,1799,27,28,26,"florida",2016,"florida_2016","GravisMarketing/Breitbart",50,"GravisMarketing",4,"Close margin","Close margin 2016",4,"GravisMarketing",9
"564",48,42,10,1799,36,46,26,"florida",2016,"florida_2016","Ipsos/Reuters",50,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"565",42,40,11,1532,30.5,34,27,"florida",2016,"florida_2016","Ipsos/Reuters",50,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"566",47,44,3,533,28.5,29,28,"florida",2016,"florida_2016","OpinionSavvy",50,"OpinionSavvy",4,"Close margin","Close margin 2016",4,"0_None",1
"567",49,43,7,500,32,34,30,"florida",2016,"florida_2016","FloridaAtlanticUniversity",50,"FloridaAtlanticUniversity",4,"Close margin","Close margin 2016",4,"0_None",1
"568",49,44,7,1360,43,53,33,"florida",2016,"florida_2016","Ipsos/Reuters",50,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"569",46,44,3,700,35,36,34,"florida",2016,"florida_2016","NBC/WSJ/Marist",50,"MaristCollege",4,"Close margin","Close margin 2016",4,"MaristCollege",16
"570",47,40,9,661,38.5,42,35,"florida",2016,"florida_2016","UNF",50,"UNF",4,"Close margin","Close margin 2016",4,"0_None",1
"571",40,54,3,625,10,11,9,"north-dakota",2012,"north-dakota_2012","MasonDixon",51,"MasonDixon",3,"Strong Dem.","Strong Dem. 2012",7,"MasonDixon",17
"572",40,54,4,600,19.5,20,19,"north-dakota",2012,"north-dakota_2012","Rasmussen",51,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"573",32,57,10,500,23.5,25,22,"north-dakota",2012,"north-dakota_2012","Essman/Research",51,"Essman/Research",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"574",40,54,5,625,33,34,32,"north-dakota",2012,"north-dakota_2012","MasonDixon",51,"MasonDixon",3,"Strong Dem.","Strong Dem. 2012",7,"MasonDixon",17
"575",53,46,1,932,4,5,3,"washington",2012,"washington_2012","PPP(D)",52,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"576",54,40,2,837,4.5,6,3,"washington",2012,"washington_2012","YouGov",52,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"577",57,36,4,632,12.5,19,6,"washington",2012,"washington_2012","UniversityofWashington/KCTS9",52,"UniversityofWashington",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"578",52,39,5,500,18.5,20,17,"washington",2012,"washington_2012","Strategies360(D)",52,"Strategies360(D)",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"579",50,45,4,574,21.5,22,21,"washington",2012,"washington_2012","PPP(DWashingtonConservationVoters)",52,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"580",52,43,3,644,28.5,36,21,"washington",2012,"washington_2012","UniversityofWashington/KCTS9",52,"UniversityofWashington",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"581",55,42,1,500,23,23,23,"washington",2012,"washington_2012","Rasmussen",52,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"582",54,40,3,543,24,25,23,"washington",2012,"washington_2012","SurveyUSA",52,"SurveyUSA",3,"Strong Rep.","Strong Rep. 2012",11,"SurveyUSA",33
"583",56,39,3,747,29.5,33,26,"washington",2012,"washington_2012","YouGov",52,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"584",59,36,3,1430,4.5,6,3,"new-york",2012,"new-york_2012","YouGov",53,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"585",62,33,2,554,13,14,12,"new-york",2012,"new-york_2012","SurveyUSA",53,"SurveyUSA",3,"Strong Rep.","Strong Rep. 2012",11,"SurveyUSA",33
"586",59,35,6,750,14,15,13,"new-york",2012,"new-york_2012","Siena",53,"SienaResearchInstitute",3,"Strong Rep.","Strong Rep. 2012",11,"SienaResearchInstitute",29
"587",61,35,3,565,17.5,19,16,"new-york",2012,"new-york_2012","Marist",53,"MaristCollege",3,"Strong Rep.","Strong Rep. 2012",11,"MaristCollege",16
"588",59,35,4,1403,29.5,33,26,"new-york",2012,"new-york_2012","YouGov",53,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"589",53,41,4,987,4.5,6,3,"new-jersey",2012,"new-jersey_2012","YouGov",54,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"590",51,41,8,601,13,14,12,"new-jersey",2012,"new-jersey_2012","PhiladelphiaInquirer/NationalResearch(R)/GSG(D)",54,"PhiladelphiaInquirer/NationalResearch(R)/GSG(D)",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"591",54,40,4,577,19.5,20,19,"new-jersey",2012,"new-jersey_2012","SurveyUSA",54,"SurveyUSA",3,"Strong Rep.","Strong Rep. 2012",11,"SurveyUSA",33
"592",51,43,5,1319,25,27,23,"new-jersey",2012,"new-jersey_2012","Quinnipiac",54,"Quinnipiac",3,"Strong Rep.","Strong Rep. 2012",11,"Quinnipiac",24
"593",54,41,3,770,29.5,33,26,"new-jersey",2012,"new-jersey_2012","YouGov",54,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"594",51,40,10,604,31,33,29,"new-jersey",2012,"new-jersey_2012","PhiladelphiaInquirer/NationalResearch(R)/GSG(D)",54,"PhiladelphiaInquirer/NationalResearch(R)/GSG(D)",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"595",45,52,3,836,3.5,4,3,"montana",2012,"montana_2012","PPP(D)",55,"PublicPolicyPolling",3,"Strong Dem.","Strong Dem. 2012",7,"PublicPolicyPolling",22
"596",43,53,2,625,7,8,6,"montana",2012,"montana_2012","TheLeeNewspapersPoll/MasonDixon",55,"MasonDixon",3,"Strong Dem.","Strong Dem. 2012",7,"MasonDixon",17
"597",43,53,4,500,8,8,8,"montana",2012,"montana_2012","Rasmussen",55,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"598",43,53,4,806,21.5,22,21,"montana",2012,"montana_2012","PPP(DLCV)",55,"PublicPolicyPolling",3,"Strong Dem.","Strong Dem. 2012",7,"PublicPolicyPolling",22
"599",45,53,1,500,23,23,23,"montana",2012,"montana_2012","Rasmussen",55,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"600",41,52,6,737,28,29,27,"montana",2012,"montana_2012","PPP(D)",55,"PublicPolicyPolling",3,"Strong Dem.","Strong Dem. 2012",7,"PublicPolicyPolling",22
"601",57,37,4,800,4.5,6,3,"massachusetts",2012,"massachusetts_2012","UMassLowell/Herald",56,"UMassLowell",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"602",57,37,3,811,4.5,6,3,"massachusetts",2012,"massachusetts_2012","YouGov",56,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"603",57,42,2,1089,4.5,5,4,"massachusetts",2012,"massachusetts_2012","PPP(D)",56,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"604",58,40,2,535,8,11,5,"massachusetts",2012,"massachusetts_2012","WNEU/MassLive.com",56,"WNEU",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"605",63,31,3,600,10.5,12,9,"massachusetts",2012,"massachusetts_2012","Suffolk",56,"SuffolkUniversity",3,"Strong Rep.","Strong Rep. 2012",11,"SuffolkUniversity",31
"606",59,40,1,500,12,12,12,"massachusetts",2012,"massachusetts_2012","Rasmussen",56,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"607",56,36,7,516,15.5,16,15,"massachusetts",2012,"massachusetts_2012","MassINC/WBUR",56,"MassINC/WBUR",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"608",55,39,6,761,17.5,19,16,"massachusetts",2012,"massachusetts_2012","KimballPoliticalConsulting(R)",56,"KimballPoliticalConsulting(R)",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"609",55,41,4,1051,27,28,26,"massachusetts",2012,"massachusetts_2012","PPP(D)",56,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"610",55,36,5,669,29.5,33,26,"massachusetts",2012,"massachusetts_2012","YouGov",56,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"611",57,42,1,500,27,27,27,"massachusetts",2012,"massachusetts_2012","Rasmussen",56,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"612",55,34,9,437,32,35,29,"massachusetts",2012,"massachusetts_2012","UMassAmherst/YouGov",56,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"613",52,36,10,501,31,32,30,"massachusetts",2012,"massachusetts_2012","MassINC/WBUR",56,"MassINC/WBUR",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"614",44,51,4,768,4.5,6,3,"indiana",2012,"indiana_2012","YouGov",57,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"615",43,52,4,600,5,5,5,"indiana",2012,"indiana_2012","Rasmussen",57,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"616",41,54,5,600,5.5,6,5,"indiana",2012,"indiana_2012","McLaughlin(RMourdock)",57,"McLaughlin",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"617",39,57,4,600,7.5,8,7,"indiana",2012,"indiana_2012","McLaughlin(RMourdock)",57,"McLaughlin",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"618",41,55,4,600,12.5,13,12,"indiana",2012,"indiana_2012","McLaughlin(RMourdock)",57,"McLaughlin",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"619",41,54,4,600,26.5,27,26,"indiana",2012,"indiana_2012","Rasmussen",57,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"620",41,53,3,494,29.5,33,26,"indiana",2012,"indiana_2012","YouGov",57,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"621",44,52,2,1070,4.5,6,3,"georgia",2012,"georgia_2012","YouGov",58,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"622",46,52,1,1316,7,8,6,"georgia",2012,"georgia_2012","20/20Insight(DBetterGeorgia)",58,"20/20Insight(DBetterGeorgia)",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"623",44,52,2,574,10.5,12,9,"georgia",2012,"georgia_2012","SurveyUSA",58,"SurveyUSA",3,"Strong Dem.","Strong Dem. 2012",7,"SurveyUSA",33
"624",43,51,5,706,27.5,29,26,"georgia",2012,"georgia_2012","AbtSRBIInc/AtlantaJournalConstitution",58,"AbtSRBIInc/AtlantaJournalConstitution",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"625",44,52,3,776,29.5,33,26,"georgia",2012,"georgia_2012","YouGov",58,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"626",54,39,5,895,4.5,6,3,"connecticut",2012,"connecticut_2012","YouGov",59,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"627",55,42,3,1220,4.5,5,4,"connecticut",2012,"connecticut_2012","PPP(D)",59,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"628",55,41,4,1412,16.5,18,15,"connecticut",2012,"connecticut_2012","Quinnipiac",59,"Quinnipiac",3,"Strong Rep.","Strong Rep. 2012",11,"Quinnipiac",24
"629",52,45,2,500,16,16,16,"connecticut",2012,"connecticut_2012","Rasmussen",59,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"630",53,40,4,575,17,18,16,"connecticut",2012,"connecticut_2012","SurveyUSA/WABCTV",59,"SurveyUSA",3,"Strong Rep.","Strong Rep. 2012",11,"SurveyUSA",33
"631",53,44,4,1015,21.5,22,21,"connecticut",2012,"connecticut_2012","PPP(DLCV)",59,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"632",53,38,7,552,28,33,23,"connecticut",2012,"connecticut_2012","Siena",59,"SienaResearchInstitute",3,"Strong Rep.","Strong Rep. 2012",11,"SienaResearchInstitute",29
"633",53,39,5,434,29.5,33,26,"connecticut",2012,"connecticut_2012","YouGov",59,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"634",51,45,3,500,30,30,30,"connecticut",2012,"connecticut_2012","Rasmussen",59,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"635",54,42,4,1696,37,39,35,"connecticut",2012,"connecticut_2012","Quinnipiac",59,"Quinnipiac",3,"Strong Rep.","Strong Rep. 2012",11,"Quinnipiac",24
"636",55,40,2,1575,4.5,6,3,"california",2012,"california_2012","YouGov",60,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"637",54,39,5,1566,13.5,20,7,"california",2012,"california_2012","Field/UCBerkeley",60,"FieldPoll/FRC",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"638",56,33,7,2115,12.5,16,9,"california",2012,"california_2012","CBRT/Pepperdine/M4",60,"CBRT/Pepperdine/M4",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"639",55,39,2,1440,19,22,16,"california",2012,"california_2012","USC/LATimes",60,"LATimes",3,"Strong Rep.","Strong Rep. 2012",11,"LATimes",14
"640",53,41,4,993,19.5,23,16,"california",2012,"california_2012","PPIC",60,"PPIC",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"641",53,38,5,508,24,26,22,"california",2012,"california_2012","Reason/Rupe",60,"Reason/Rupe",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"642",58,39,1,1169,29.5,33,26,"california",2012,"california_2012","YouGov",60,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"643",54,33,9,830,28.5,30,27,"california",2012,"california_2012","CBRT/Pepperdine/M4",60,"CBRT/Pepperdine/M4",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"644",53,39,4,539,29,30,28,"california",2012,"california_2012","SurveyUSA",60,"SurveyUSA",3,"Strong Rep.","Strong Rep. 2012",11,"SurveyUSA",33
"645",51,48,1,1256,3.5,4,3,"wisconsin",2012,"wisconsin_2012","PPP(D)",61,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"646",50,46,3,1225,4.5,6,3,"wisconsin",2012,"wisconsin_2012","YouGov",61,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"647",48,42,8,500,4.5,5,4,"wisconsin",2012,"wisconsin_2012","GroveInsight(DProjectNewAmerica/USAction)",61,"GroveInsight",3,"Strong Rep.","Strong Rep. 2012",11,"GroveInsight",10
"648",49,48,2,1000,7,7,7,"wisconsin",2012,"wisconsin_2012","PulseOpinionResearch/LetFreedomRing(R)",61,"PulseOpinionResearch/LetFreedomRing(R)",3,"Strong Rep.","Strong Rep. 2012",11,"PulseOpinionResearch/LetFreedomRing(R)",23
"649",51,46,3,825,7.5,8,7,"wisconsin",2012,"wisconsin_2012","PPP(DHealthCareforAmericaNow)",61,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"650",49,49,2,750,8,8,8,"wisconsin",2012,"wisconsin_2012","Rasmussen",61,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"651",49,46,3,1065,8.5,9,8,"wisconsin",2012,"wisconsin_2012","NBC/WSJ/Marist",61,"MaristCollege",3,"Strong Rep.","Strong Rep. 2012",11,"MaristCollege",16
"652",51,43,3,1243,10.5,12,9,"wisconsin",2012,"wisconsin_2012","MarquetteLawSchool",61,"MarquetteLawSchool",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"653",49,49,2,500,12,12,12,"wisconsin",2012,"wisconsin_2012","Rasmussen",61,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"654",48,43,9,500,12.5,13,12,"wisconsin",2012,"wisconsin_2012","GroveInsight(DProjectNewAmerica)",61,"GroveInsight",3,"Strong Rep.","Strong Rep. 2012",11,"GroveInsight",10
"655",51,45,4,827,13.5,14,13,"wisconsin",2012,"wisconsin_2012","PPP(DHealthCareforAmericaNow)",61,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"656",50,48,0,500,19,19,19,"wisconsin",2012,"wisconsin_2012","Rasmussen",61,"Rasmussen",3,"Strong Rep.","Strong Rep. 2012",11,"Rasmussen",25
"657",47,44,8,500,19.5,20,19,"wisconsin",2012,"wisconsin_2012","GroveInsight(DProjectNewAmerica)",61,"GroveInsight",3,"Strong Rep.","Strong Rep. 2012",11,"GroveInsight",10
"658",51,45,3,1013,21,22,20,"wisconsin",2012,"wisconsin_2012","NBC/WSJ/Marist",61,"MaristCollege",3,"Strong Rep.","Strong Rep. 2012",11,"MaristCollege",16
"659",50,47,2,1000,22,22,22,"wisconsin",2012,"wisconsin_2012","PulseOpinionResearch/LetFreedomRing(R)",61,"PulseOpinionResearch/LetFreedomRing(R)",3,"Strong Rep.","Strong Rep. 2012",11,"PulseOpinionResearch/LetFreedomRing(R)",23
"660",49,48,2,870,24.5,26,23,"wisconsin",2012,"wisconsin_2012","MarquetteLawSchool",61,"MarquetteLawSchool",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"661",51,47,2,638,29.5,33,26,"wisconsin",2012,"wisconsin_2012","YouGov",61,"youGov",3,"Strong Rep.","Strong Rep. 2012",11,"youGov",39
"662",50,47,3,1327,30.5,33,28,"wisconsin",2012,"wisconsin_2012","Quinnipiac/NYT/CBS",61,"Quinnipiac",3,"Strong Rep.","Strong Rep. 2012",11,"Quinnipiac",24
"663",50,46,2,1000,29,29,29,"wisconsin",2012,"wisconsin_2012","PulseOpinionResearch/LetFreedomRing(R)",61,"PulseOpinionResearch/LetFreedomRing(R)",3,"Strong Rep.","Strong Rep. 2012",11,"PulseOpinionResearch/LetFreedomRing(R)",23
"664",49,47,3,979,32,33,31,"wisconsin",2012,"wisconsin_2012","PPP(D)",61,"PublicPolicyPolling",3,"Strong Rep.","Strong Rep. 2012",11,"PublicPolicyPolling",22
"665",48,46,5,828,2,3,1,"virginia",2012,"virginia_2012","Ipsos/Reuters(Web)",62,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"666",48,50,1,750,2,2,2,"virginia",2012,"virginia_2012","Rasmussen",62,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"667",51,47,1,975,2.5,3,2,"virginia",2012,"virginia_2012","PPP(D)",62,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"668",52,44,4,814,3,4,2,"virginia",2012,"virginia_2012","JZAnalytics/Newsmax",62,"JZAnalytics/Newsmax",3,"Close margin","Close margin 2012",3,"JZAnalytics/Newsmax",13
"669",48,46,5,1497,4.5,6,3,"virginia",2012,"virginia_2012","YouGov",62,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"670",48,47,3,1165,4.5,5,4,"virginia",2012,"virginia_2012","NBC/WSJ/Marist",62,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"671",48,45,2,1065,5,6,4,"virginia",2012,"virginia_2012","Ipsos/Reuters(Web)",62,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"672",48,45,4,800,5.5,7,4,"virginia",2012,"virginia_2012","Mellman(DAmericansUnitedforChange)",62,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"673",49,46,4,600,6.5,7,6,"virginia",2012,"virginia_2012","PPP(DHealthCareforAmericaNow)",62,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"674",49,48,3,1000,7,7,7,"virginia",2012,"virginia_2012","PulseOpinionResearch/LetFreedomRing(R)",62,"PulseOpinionResearch/LetFreedomRing(R)",3,"Close margin","Close margin 2012",3,"PulseOpinionResearch/LetFreedomRing(R)",23
"675",47,48,6,800,8,9,7,"virginia",2012,"virginia_2012","JZAnalytics/Newsmax",62,"JZAnalytics/Newsmax",3,"Close margin","Close margin 2012",3,"JZAnalytics/Newsmax",13
"676",49,47,3,1074,11.5,14,9,"virginia",2012,"virginia_2012","Quinnipiac/NYT/CBS",62,"Quinnipiac",3,"Close margin","Close margin 2012",3,"Quinnipiac",24
"677",48,48,4,645,11,11,11,"virginia",2012,"virginia_2012","GravisMarketing",62,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"678",44,50,3,638,12.5,14,11,"virginia",2012,"virginia_2012","RoanokeCollege",62,"RoanokeCollege",3,"Close margin","Close margin 2012",3,"0_None",1
"679",51,47,2,1228,13,15,11,"virginia",2012,"virginia_2012","WashingtonPost",62,"WashingtonPost",3,"Close margin","Close margin 2012",3,"0_None",1
"680",47,47,7,600,13,14,12,"virginia",2012,"virginia_2012","PurpleStrategies",62,"PurpleStrategies",3,"Close margin","Close margin 2012",3,"0_None",1
"681",48,50,1,750,13,13,13,"virginia",2012,"virginia_2012","Rasmussen",62,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"682",44,46,7,1126,13.5,14,13,"virginia",2012,"virginia_2012","FOX",62,"FOX",3,"Close margin","Close margin 2012",3,"0_None",1
"683",51,46,3,722,13.5,14,13,"virginia",2012,"virginia_2012","PPP(DHealthCareforAmericaNow)",62,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"684",46,45,8,800,17.5,19,16,"virginia",2012,"virginia_2012","Mellman(DAmericansUnitedforChange)",62,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"685",47,49,3,1000,17.5,18,17,"virginia",2012,"virginia_2012","WenzelStrategies(RCitizensUnited)",62,"WenzelStrategies",3,"Close margin","Close margin 2012",3,"0_None",1
"686",49,47,4,500,18.5,19,18,"virginia",2012,"virginia_2012","PPP(DHealthCareforAmericaNow)",62,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"687",47,50,2,750,19,19,19,"virginia",2012,"virginia_2012","Rasmussen",62,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"688",50,43,3,465,34,48,20,"virginia",2012,"virginia_2012","ODU/VirginianPilot",62,"ODU/VirginianPilot",3,"Close margin","Close margin 2012",3,"0_None",1
"689",47,46,3,1000,22,22,22,"virginia",2012,"virginia_2012","PulseOpinionResearch/LetFreedomRing(R)",62,"PulseOpinionResearch/LetFreedomRing(R)",3,"Close margin","Close margin 2012",3,"PulseOpinionResearch/LetFreedomRing(R)",23
"690",47,48,4,600,24,25,23,"virginia",2012,"virginia_2012","ARG",62,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"691",47,49,3,750,26,26,26,"virginia",2012,"virginia_2012","Rasmussen",62,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"692",46,45,6,742,29.5,33,26,"virginia",2012,"virginia_2012","YouGov",62,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"693",44,51,4,600,28.5,29,28,"virginia",2012,"virginia_2012","McLaughlin(RAllen)",62,"McLaughlin",3,"Close margin","Close margin 2012",3,"0_None",1
"694",47,48,4,981,29,30,28,"virginia",2012,"virginia_2012","NBC/WSJ/Marist",62,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"695",51,46,3,1288,30.5,33,28,"virginia",2012,"virginia_2012","Quinnipiac/NYT/CBS",62,"Quinnipiac",3,"Close margin","Close margin 2012",3,"Quinnipiac",24
"696",48,48,2,1000,29,29,29,"virginia",2012,"virginia_2012","PulseOpinionResearch/LetFreedomRing(R)",62,"PulseOpinionResearch/LetFreedomRing(R)",3,"Close margin","Close margin 2012",3,"PulseOpinionResearch/LetFreedomRing(R)",23
