Dem_poll,Rep_poll,Undecided,sample_size,mean_days_to_election,start_days_to_election,end_days_to_election,state,year,state_year,pollster,state_year_id,year_id,result_margin6,rmargin_year,rmargin_year_id,pollster_grp,pollster_id,pid,Dem_vote,Rep_vote,poll_error
51,46,3,722,13.5,14,13,virginia,2012,virginia_2012,PublicPolicyPolling,62,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,683,51.16,47.28,-0.006065759874663346
46,45,8,800,17.5,19,16,virginia,2012,virginia_2012,Mellman(DAmericansUnitedforChange),62,3,Close margin,Close margin 2012,3,Mellman(DAmericansUnitedforChange),18,684,51.16,47.28,0.014212930507119859
47,49,3,1e3,17.5,18,17,virginia,2012,virginia_2012,WenzelStrategies,62,3,Close margin,Close margin 2012,3,0_None,1,685,51.16,47.28,0.030124102668291963
49,47,4,500,18.5,19,18,virginia,2012,virginia_2012,PublicPolicyPolling,62,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,686,51.16,47.28,0.009290769334958648
47,50,2,750,19,19,19,virginia,2012,virginia_2012,Rasmussen,62,3,Close margin,Close margin 2012,3,Rasmussen,25,687,51.16,47.28,0.035171353527398475
50,43,3,465,34,48,20,virginia,2012,virginia_2012,ODU/VirginianPilot,62,3,Close margin,Close margin 2012,3,0_None,1,688,51.16,47.28,-0.017926972600525226
47,46,3,1e3,22,22,22,virginia,2012,virginia_2012,PulseOpinionResearch/LetFreedomRing(R),62,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,689,51.16,47.28,0.014331091915603833
47,48,4,600,24,25,23,virginia,2012,virginia_2012,ARG,62,3,Close margin,Close margin 2012,3,ARG,3,690,51.16,47.28,0.024970593896362192
47,49,3,750,26,26,26,virginia,2012,virginia_2012,Rasmussen,62,3,Close margin,Close margin 2012,3,Rasmussen,25,691,51.16,47.28,0.030124102668291963
46,45,6,742,29.5,33,26,virginia,2012,virginia_2012,youGov,62,3,Close margin,Close margin 2012,3,youGov,39,692,51.16,47.28,0.014212930507119859
44,51,4,600,28.5,29,28,virginia,2012,virginia_2012,McLaughlin,62,3,Close margin,Close margin 2012,3,0_None,1,693,51.16,47.28,0.05654954126478323
47,48,4,981,29,30,28,virginia,2012,virginia_2012,MaristCollege,62,3,Close margin,Close margin 2012,3,MaristCollege,16,694,51.16,47.28,0.024970593896362192
51,46,3,1288,30.5,33,28,virginia,2012,virginia_2012,Quinnipiac,62,3,Close margin,Close margin 2012,3,Quinnipiac,24,695,51.16,47.28,-0.006065759874663346
48,48,2,1e3,29,29,29,virginia,2012,virginia_2012,PulseOpinionResearch/LetFreedomRing(R),62,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,696,51.16,47.28,0.019707436001625334
50,47,3,725,31.5,33,30,virginia,2012,virginia_2012,PublicPolicyPolling,62,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,697,51.16,47.28,0.004243518475852137
48,49,3,500,33,33,33,virginia,2012,virginia_2012,Rasmussen,62,3,Close margin,Close margin 2012,3,Rasmussen,25,698,51.16,47.28,0.024862075176883047
45,48,5,1200,33,33,33,virginia,2012,virginia_2012,WeAskAmerica,62,3,Close margin,Close margin 2012,3,WeAskAmerica,38,699,51.16,47.28,0.035836468259689835
52,46,1,790,3.5,4,3,pennsylvania,2012,pennsylvania_2012,PublicPolicyPolling,63,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,700,51.95,46.57,-0.003308144207743946
49,46,3,430,4,5,3,pennsylvania,2012,pennsylvania_2012,MuhlenbergCollege,63,3,Close margin,Close margin 2012,3,MuhlenbergCollege,20,701,51.95,46.57,0.011514627006004696
52,44,3,1273,4.5,6,3,pennsylvania,2012,pennsylvania_2012,youGov,63,3,Close margin,Close margin 2012,3,youGov,39,702,51.95,46.57,-0.014362565976451469
49,46,3,1e3,7,7,7,pennsylvania,2012,pennsylvania_2012,PulseOpinionResearch/LetFreedomRing(R),63,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,703,51.95,46.57,0.011514627006004696
49,45,4,547,11.5,14,9,pennsylvania,2012,pennsylvania_2012,FranklinandMarshallCollege,63,3,Close margin,Close margin 2012,3,0_None,1,704,51.95,46.57,0.00602750494553439
49,43,7,600,13,14,12,pennsylvania,2012,pennsylvania_2012,PhiladelphiaInquirer/NationalResearch(R)/GSG(D),63,3,Close margin,Close margin 2012,3,0_None,1,705,51.95,46.57,-0.005304594961958675
51,46,2,500,13,13,13,pennsylvania,2012,pennsylvania_2012,Rasmussen,63,3,Close margin,Close margin 2012,3,Rasmussen,25,706,51.95,46.57,0.0015309048139265369
48,45,6,887,16,16,16,pennsylvania,2012,pennsylvania_2012,GravisMarketing,63,3,Close margin,Close margin 2012,3,GravisMarketing,9,707,51.95,46.57,0.011175068432150714
50,45,3,444,18,20,16,pennsylvania,2012,pennsylvania_2012,MuhlenbergCollege,63,3,Close margin,Close margin 2012,3,MuhlenbergCollege,20,708,51.95,46.57,9.883112165309793e-4
48,44,5,1e3,22,22,22,pennsylvania,2012,pennsylvania_2012,PulseOpinionResearch/LetFreedomRing(R),63,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,709,51.95,46.57,0.005564970255432622
50,46,3,1519,24,25,23,pennsylvania,2012,pennsylvania_2012,Quinnipiac,63,3,Close margin,Close margin 2012,3,Quinnipiac,24,710,51.95,46.57,0.006470767356881901
51,44,6,500,24,25,23,pennsylvania,2012,pennsylvania_2012,PublicPolicyPolling,63,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,711,51.95,46.57,-0.009538004572942682
49,45,3,438,25,27,23,pennsylvania,2012,pennsylvania_2012,MuhlenbergCollege,63,3,Close margin,Close margin 2012,3,MuhlenbergCollege,20,712,51.95,46.57,0.00602750494553439
45,49,2,1376,25,26,24,pennsylvania,2012,pennsylvania_2012,Susquehanna,63,3,Close margin,Close margin 2012,3,0_None,1,713,51.95,46.57,0.0485806964348961
51,44,4,966,29.5,33,26,pennsylvania,2012,pennsylvania_2012,youGov,63,3,Close margin,Close margin 2012,3,youGov,39,714,51.95,46.57,-0.009538004572942682
51,46,1,500,28,28,28,pennsylvania,2012,pennsylvania_2012,Rasmussen,63,3,Close margin,Close margin 2012,3,Rasmussen,25,715,51.95,46.57,0.0015309048139265369
50,42,8,600,31,33,29,pennsylvania,2012,pennsylvania_2012,PhiladelphiaInquirer/NationalResearch(R)/GSG(D),63,3,Close margin,Close margin 2012,3,0_None,1,716,51.95,46.57,-0.016174160179350028
47,45,4,725,32,33,31,pennsylvania,2012,pennsylvania_2012,Susquehanna,63,3,Close margin,Close margin 2012,3,0_None,1,717,51.95,46.57,0.01643453547282392
43,40,12,545,34,36,32,pennsylvania,2012,pennsylvania_2012,SienaResearchInstitute,63,3,Close margin,Close margin 2012,3,SienaResearchInstitute,29,718,51.95,46.57,0.009231811533588707
51,44,6,832,2,3,1,ohio,2012,ohio_2012,JZAnalytics/Newsmax,64,3,Close margin,Close margin 2012,3,JZAnalytics/Newsmax,13,719,50.58,47.6,-0.021665898296362174
50,46,2,680,2,3,1,ohio,2012,ohio_2012,Ipsos,64,3,Close margin,Close margin 2012,3,Ipsos,12,720,50.58,47.6,-0.00565712636653759
49,49,1,750,2,2,2,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,721,50.58,47.6,0.015176206966795724
52,47,2,1e3,2.5,3,2,ohio,2012,ohio_2012,PublicPolicyPolling,64,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,722,50.58,47.6,-0.010076318285729524
49,44,4,803,3.5,5,2,ohio,2012,ohio_2012,SurveyUSA,64,3,Close margin,Close margin 2012,3,SurveyUSA,33,723,50.58,47.6,-0.011705513463311779
49,46,3,1620,4.5,6,3,ohio,2012,ohio_2012,youGov,64,3,Close margin,Close margin 2012,3,youGov,39,724,50.58,47.6,-6.132667174147954e-4
49,45,4,500,4.5,5,4,ohio,2012,ohio_2012,GroveInsight,64,3,Close margin,Close margin 2012,3,GroveInsight,10,725,50.58,47.6,-0.006100388777885102
47,45,4,1012,5,6,4,ohio,2012,ohio_2012,Ipsos,64,3,Close margin,Close margin 2012,3,Ipsos,12,726,50.58,47.6,0.004306641749404427
49,49,1,750,5,5,5,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,727,50.58,47.6,0.015176206966795724
51,45,3,971,5.5,6,5,ohio,2012,ohio_2012,MaristCollege,64,3,Close margin,Close margin 2012,3,MaristCollege,16,728,50.58,47.6,-0.016073793033204276
50,47,3,796,6,7,5,ohio,2012,ohio_2012,CNN,64,3,Close margin,Close margin 2012,3,CNN,4,729,50.58,47.6,-2.87710558977472e-4
50,45,4,600,7.5,8,7,ohio,2012,ohio_2012,PublicPolicyPolling,64,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,730,50.58,47.6,-0.011139582506888512
50,44,5,826,8,9,7,ohio,2012,ohio_2012,JZAnalytics/Newsmax,64,3,Close margin,Close margin 2012,3,JZAnalytics/Newsmax,13,731,50.58,47.6,-0.016738686650225543
48,46,2,1141,9.5,12,7,ohio,2012,ohio_2012,UniversityofCincinnati,64,3,Close margin,Close margin 2012,3,UniversityofCincinnati,34,732,50.58,47.6,0.0045379090944552836
48,46,3,1e3,8,8,8,ohio,2012,ohio_2012,PulseOpinionResearch/LetFreedomRing(R),64,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,733,50.58,47.6,0.0045379090944552836
48,45,6,603,9.5,11,8,ohio,2012,ohio_2012,SurveyUSA,64,3,Close margin,Close margin 2012,3,SurveyUSA,33,734,50.58,47.6,-9.528252912687774e-4
48,50,1,750,9,9,9,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,735,50.58,47.6,0.025380288599448797
49,46,5,765,10,11,9,ohio,2012,ohio_2012,PharosResearchGroup,64,3,Close margin,Close margin 2012,3,PharosResearchGroup,21,736,50.58,47.6,-6.132667174147954e-4
51,47,2,718,10,11,9,ohio,2012,ohio_2012,PublicPolicyPolling,64,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,737,50.58,47.6,-0.005231956298510421
50,45,4,1100,11.5,14,9,ohio,2012,ohio_2012,Quinnipiac,64,3,Close margin,Close margin 2012,3,Quinnipiac,24,738,50.58,47.6,-0.011139582506888512
50,49,2,730,10,10,10,ohio,2012,ohio_2012,GravisMarketing,64,3,Close margin,Close margin 2012,3,GravisMarketing,9,739,50.58,47.6,0.010125701916290697
49,44,7,600,13,14,12,ohio,2012,ohio_2012,Mellman(DAmericansUnitedforChange),64,3,Close margin,Close margin 2012,3,Mellman(DAmericansUnitedforChange),18,740,50.58,47.6,-0.011705513463311779
50,46,4,741,13,14,12,ohio,2012,ohio_2012,CNN,64,3,Close margin,Close margin 2012,3,CNN,4,741,50.58,47.6,-0.00565712636653759
46,44,8,600,13,14,12,ohio,2012,ohio_2012,PurpleStrategies,64,3,Close margin,Close margin 2012,3,0_None,1,742,50.58,47.6,0.004065095855684597
49,47,3,600,13,14,12,ohio,2012,ohio_2012,ARG,64,3,Close margin,Close margin 2012,3,ARG,3,743,50.58,47.6,0.004759540300129039
48,48,3,750,14,14,14,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,744,50.58,47.6,0.015176206966795724
49,44,6,742,14.5,15,14,ohio,2012,ohio_2012,CNN/Time,64,3,Close margin,Close margin 2012,3,CNN/Time,5,745,50.58,47.6,-0.011705513463311779
46,44,9,600,15.5,17,14,ohio,2012,ohio_2012,LakeResearch,64,3,Close margin,Close margin 2012,3,0_None,1,746,50.58,47.6,0.004065095855684597
49,49,1,1015,16.5,19,14,ohio,2012,ohio_2012,UniversityofCincinnati,64,3,Close margin,Close margin 2012,3,UniversityofCincinnati,34,747,50.58,47.6,0.015176206966795724
47,44,6,609,16,17,15,ohio,2012,ohio_2012,SurveyUSA,64,3,Close margin,Close margin 2012,3,SurveyUSA,33,748,50.58,47.6,-0.001307309516720756
47,47,5,600,17.5,19,16,ohio,2012,ohio_2012,SuffolkUniversity,64,3,Close margin,Close margin 2012,3,SuffolkUniversity,31,749,50.58,47.6,0.015176206966795724
49,48,3,523,18,19,17,ohio,2012,ohio_2012,PublicPolicyPolling,64,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,750,50.58,47.6,0.01002156779153801
50,45,3,1548,18.5,20,17,ohio,2012,ohio_2012,Quinnipiac,64,3,Close margin,Close margin 2012,3,Quinnipiac,24,751,50.58,47.6,-0.011139582506888512
47,47,6,1943,18.5,19,18,ohio,2012,ohio_2012,GravisMarketing,64,3,Close margin,Close margin 2012,3,GravisMarketing,9,752,50.58,47.6,0.015176206966795724
46,43,10,1131,19.5,20,19,ohio,2012,ohio_2012,FOX,64,3,Close margin,Close margin 2012,3,0_None,1,753,50.58,47.6,-0.0016777256174739241
49,48,2,750,20,20,20,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,754,50.58,47.6,0.01002156779153801
46,47,4,1e3,22,22,22,ohio,2012,ohio_2012,PulseOpinionResearch/LetFreedomRing(R),64,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,755,50.58,47.6,0.020552551052817225
45,42,9,613,23.5,25,22,ohio,2012,ohio_2012,SurveyUSA,64,3,Close margin,Close margin 2012,3,SurveyUSA,33,756,50.58,47.6,-0.002065172343549082
51,46,3,880,24.5,25,24,ohio,2012,ohio_2012,PublicPolicyPolling,64,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,757,50.58,47.6,-0.010596988909492955
50,46,2,851,29.5,33,26,ohio,2012,ohio_2012,youGov,64,3,Close margin,Close margin 2012,3,youGov,39,758,50.58,47.6,-0.00565712636653759
48,47,3,750,27,27,27,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,759,50.58,47.6,0.009913049072058866
45,46,9,1313,29,31,27,ohio,2012,ohio_2012,GravisMarketing,64,3,Close margin,Close margin 2012,3,GravisMarketing,9,760,50.58,47.6,0.0206707124613012
51,45,4,994,29,30,28,ohio,2012,ohio_2012,MaristCollege,64,3,Close margin,Close margin 2012,3,MaristCollege,16,761,50.58,47.6,-0.016073793033204276
47,46,4,1e3,29,29,29,ohio,2012,ohio_2012,PulseOpinionResearch/LetFreedomRing(R),64,3,Close margin,Close margin 2012,3,PulseOpinionResearch/LetFreedomRing(R),23,762,50.58,47.6,0.009799862880774224
45,44,8,808,30.5,32,29,ohio,2012,ohio_2012,SurveyUSA,64,3,Close margin,Close margin 2012,3,SurveyUSA,33,763,50.58,47.6,0.009558229438705823
51,47,2,722,30.5,32,29,ohio,2012,ohio_2012,CNN,64,3,Close margin,Close margin 2012,3,CNN,4,764,50.58,47.6,-0.005231956298510421
47,48,4,600,30.5,32,29,ohio,2012,ohio_2012,ARG,64,3,Close margin,Close margin 2012,3,ARG,3,765,50.58,47.6,0.020439364861532583
47,48,5,1072,32.5,33,32,ohio,2012,ohio_2012,WenzelStrategies,64,3,Close margin,Close margin 2012,3,0_None,1,766,50.58,47.6,0.020439364861532583
50,49,1,500,33,33,33,ohio,2012,ohio_2012,Rasmussen,64,3,Close margin,Close margin 2012,3,Rasmussen,25,767,50.58,47.6,0.010125701916290697
46,47,6,1200,33,33,33,ohio,2012,ohio_2012,WeAskAmerica,64,3,Close margin,Close margin 2012,3,WeAskAmerica,38,768,50.58,47.6,0.020552551052817225
46,50,4,1130,2,2,2,north-carolina,2012,north-carolina_2012,GravisMarketing,65,3,Close margin,Close margin 2012,3,GravisMarketing,9,769,48.35,50.39,0.010503173317129244
49,49,1,926,2.5,3,2,north-carolina,2012,north-carolina_2012,PublicPolicyPolling,65,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,770,48.35,50.39,-0.010330160016204126
47,49,3,1500,4.5,6,3,north-carolina,2012,north-carolina_2012,youGov,65,3,Close margin,Close margin 2012,3,youGov,39,771,48.35,50.39,8.650665046250339e-5
49,49,1,730,7,8,6,north-carolina,2012,north-carolina_2012,PublicPolicyPolling,65,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,772,48.35,50.39,-0.010330160016204126
45,46,9,403,11,15,7,north-carolina,2012,north-carolina_2012,HighPointUniversity,65,3,Close margin,Close margin 2012,3,0_None,1,773,48.35,50.39,-0.004835654521698651
45,50,3,682,9,10,8,north-carolina,2012,north-carolina_2012,SurveyUSA,65,3,Close margin,Close margin 2012,3,SurveyUSA,33,774,48.35,50.39,0.015985629457480055
45,45,9,1238,13.5,16,11,north-carolina,2012,north-carolina_2012,ElonUniversity,65,3,Close margin,Close margin 2012,3,0_None,1,775,48.35,50.39,-0.010330160016204126
46,52,1,500,12,12,12,north-carolina,2012,north-carolina_2012,Rasmussen,65,3,Close margin,Close margin 2012,3,Rasmussen,25,776,48.35,50.39,0.02028208488175509
48,48,4,880,13,14,12,north-carolina,2012,north-carolina_2012,PublicPolicyPolling,65,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,777,48.35,50.39,-0.010330160016204126
45,53,3,1723,13,13,13,north-carolina,2012,north-carolina_2012,GravisMarketing,65,3,Close margin,Close margin 2012,3,GravisMarketing,9,778,48.35,50.39,0.030486166514408164
47,44,7,500,13.5,14,13,north-carolina,2012,north-carolina_2012,GroveInsight,65,3,Close margin,Close margin 2012,3,GroveInsight,10,779,48.35,50.39,-0.026813676499720607
47,48,5,600,16.5,17,16,north-carolina,2012,north-carolina_2012,Civitas/TelOpinionResearch,65,3,Close margin,Close margin 2012,3,0_None,1,780,48.35,50.39,-0.005067002121467268
46,52,1,500,20,20,20,north-carolina,2012,north-carolina_2012,Rasmussen,65,3,Close margin,Close margin 2012,3,Rasmussen,25,781,48.35,50.39,0.02028208488175509
47,49,4,1084,24,25,23,north-carolina,2012,north-carolina_2012,PublicPolicyPolling,65,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,782,48.35,50.39,8.650665046250339e-5
48,49,2,810,29.5,33,26,north-carolina,2012,north-carolina_2012,youGov,65,3,Close margin,Close margin 2012,3,youGov,39,783,48.35,50.39,-0.005175520840946413
46,45,7,605,32.5,38,27,north-carolina,2012,north-carolina_2012,HighPointUniversity,65,3,Close margin,Close margin 2012,3,0_None,1,784,48.35,50.39,-0.0158246655107096
48,51,1,500,28,28,28,north-carolina,2012,north-carolina_2012,Rasmussen,65,3,Close margin,Close margin 2012,3,Rasmussen,25,785,48.35,50.39,0.004821355135311012
41,50,9,1325,30,31,29,north-carolina,2012,north-carolina_2012,GravisMarketing,65,3,Close margin,Close margin 2012,3,GravisMarketing,9,786,48.35,50.39,0.03912038943434537
47,51,1,500,35,35,35,north-carolina,2012,north-carolina_2012,Rasmussen,65,3,Close margin,Close margin 2012,3,Rasmussen,25,787,48.35,50.39,0.010078003249102019
49,43,3,650,4.5,6,3,new-mexico,2012,new-mexico_2012,youGov,66,3,Strong Rep.,Strong Rep. 2012,11,youGov,39,788,52.99,42.84,0.02034966811700073
49,39,5,658,27.5,28,27,new-mexico,2012,new-mexico_2012,AlbuquerqueJournal,66,3,Strong Rep.,Strong Rep. 2012,11,0_None,1,789,52.99,42.84,-0.003859818049007202
54,43,2,500,29,29,29,new-mexico,2012,new-mexico_2012,Rasmussen,66,3,Strong Rep.,Strong Rep. 2012,11,Rasmussen,25,790,52.99,42.84,-0.003742667158660451
52,43,5,778,34.5,35,34,new-mexico,2012,new-mexico_2012,PublicPolicyPolling,66,3,Strong Rep.,Strong Rep. 2012,11,PublicPolicyPolling,22,791,52.99,42.84,0.0055899427165430615
50,48,2,750,2,2,2,new-hampshire,2012,new-hampshire_2012,Rasmussen,67,3,Close margin,Close margin 2012,3,Rasmussen,25,792,51.98,46.4,0.01815534101422639
50,46,3,687,2.5,3,2,new-hampshire,2012,new-hampshire_2012,NewEnglandCollege,67,3,Close margin,Close margin 2012,3,0_None,1,793,51.98,46.4,0.007526089313546147
50,48,1,1550,2.5,3,2,new-hampshire,2012,new-hampshire_2012,PublicPolicyPolling,67,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,794,51.98,46.4,0.01815534101422639
49,49,2,600,3,4,2,new-hampshire,2012,new-hampshire_2012,ARG,67,3,Close margin,Close margin 2012,3,ARG,3,795,51.98,46.4,0.028359422646879462
50,46,3,776,3.5,5,2,new-hampshire,2012,new-hampshire_2012,UniversityofNewHampshire,67,3,Close margin,Close margin 2012,3,UniversityofNewHampshire,35,796,51.98,46.4,0.007526089313546147
47,43,6,690,4.5,6,3,new-hampshire,2012,new-hampshire_2012,youGov,67,3,Close margin,Close margin 2012,3,youGov,39,797,51.98,46.4,0.006137200424657263
48,48,3,502,5,6,4,new-hampshire,2012,new-hampshire_2012,UniversityofNewHampshire,67,3,Close margin,Close margin 2012,3,UniversityofNewHampshire,35,798,51.98,46.4,0.028359422646879462
50,44,4,1017,7,8,6,new-hampshire,2012,new-hampshire_2012,NewEnglandCollege,67,3,Close margin,Close margin 2012,3,0_None,1,799,51.98,46.4,-0.0035554709701418052
49,47,3,1013,8.5,9,8,new-hampshire,2012,new-hampshire_2012,MaristCollege,67,3,Close margin,Close margin 2012,3,MaristCollege,16,800,51.98,46.4,0.017942755980212777
49,47,5,874,10,11,9,new-hampshire,2012,new-hampshire_2012,PublicPolicyPolling,67,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,801,51.98,46.4,0.017942755980212777
47,42,7,400,11,13,9,new-hampshire,2012,new-hampshire_2012,LakeResearch,67,3,Close margin,Close margin 2012,3,0_None,1,802,51.98,46.4,2.695350064300106e-4
47,44,7,500,12.5,13,12,new-hampshire,2012,new-hampshire_2012,GroveInsight,67,3,Close margin,Close margin 2012,3,GroveInsight,10,803,51.98,46.4,0.011875906163362981
49,46,4,571,13,14,12,new-hampshire,2012,new-hampshire_2012,NewEnglandCollege,67,3,Close margin,Close margin 2012,3,0_None,1,804,51.98,46.4,0.012569948962668942
48,50,1,500,14,14,14,new-hampshire,2012,new-hampshire_2012,Rasmussen,67,3,Close margin,Close margin 2012,3,Rasmussen,25,805,51.98,46.4,0.038563504279532534
47,49,3,600,16.5,18,15,new-hampshire,2012,new-hampshire_2012,ARG,67,3,Close margin,Close margin 2012,3,ARG,3,806,51.98,46.4,0.03877608931354609
48,45,7,400,17,19,15,new-hampshire,2012,new-hampshire_2012,LakeResearch,67,3,Close margin,Close margin 2012,3,0_None,1,807,51.98,46.4,0.01223039038881496
51,42,5,773,18,20,16,new-hampshire,2012,new-hampshire_2012,UniversityofNewHampshire,67,3,Close margin,Close margin 2012,3,UniversityofNewHampshire,35,808,51.98,46.4,-0.0200276741273141
48,49,3,1036,19,20,18,new-hampshire,2012,new-hampshire_2012,PublicPolicyPolling,67,3,Close margin,Close margin 2012,3,PublicPolicyPolling,22,809,51.98,46.4,0.033514061822137176
50,49,1,500,22,22,22,new-hampshire,2012,new-hampshire_2012,Rasmussen,67,3,Close margin,Close margin 2012,3,Rasmussen,25,810,51.98,46.4,0.023308917596374434
47,47,4,500,24,25,23,new-hampshire,2012,new-hampshire_2012,SuffolkUniversity,67,3,Close margin,Close margin 2012,3,SuffolkUniversity,31,811,51.98,46.4,0.028359422646879462
46,50,3,600,27,28,26,new-hampshire,2012,new-hampshire_2012,ARG,67,3,Close margin,Close margin 2012,3,ARG,3,812,51.98,46.4,0.04919275598021283
48,48,1,500,28,28,28,new-hampshire,2012,new-hampshire_2012,Rasmussen,67,3,Close margin,Close margin 2012,3,Rasmussen,25,813,51.98,46.4,0.028359422646879462
50,44,4,545,34,37,31,new-hampshire,2012,new-hampshire_2012,UniversityofNewHampshire,67,3,Close margin,Close margin 2012,3,UniversityofNewHampshire,35,814,51.98,46.4,-0.0035554709701418052
51,47,1,750,2.5,3,2,nevada,2012,nevada_2012,PublicPolicyPolling,68,3,Strong Rep.,Strong Rep. 2012,11,PublicPolicyPolling,22,815,52.36,45.68,0.013659564192874174
49,45,3,732,4.5,6,3,nevada,2012,nevada_2012,youGov,68,3,Strong Rep.,Strong Rep. 2012,11,youGov,39,816,52.36,45.68,0.012791131713499493
50,44,4,600,7,8,6,nevada,2012,nevada_2012,Mellman(DAmericansUnitedforChange),68,3,Strong Rep.,Strong Rep. 2012,11,Mellman(DAmericansUnitedforChange),18,817,52.36,45.68,0.002152833841159052
